0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,Aparelho
0.0,-0.18,-0.25,0.14,0.18,-0.14,0.07,-0.25,-0.04,-0.07,0.21,-1.17,-1.91,-2.3,-2.16,-1.74,-1.59,-1.38,-1.31,-1.03,-0.92,-0.71,-0.5,-0.14,0.04,0.18,-0.04,0.18,0.07,0.14,0.0,0.0,-0.04,-0.07,0.07,0.11,-0.11,0.14,-0.21,-0.04,0.28,0.07,-0.11,0.0,0.04,-0.21,0.0,0.21,0.04,-0.07,0.14,-0.11,0.0,0.14,-0.04,-0.04,-0.11,0.04,0.07,-0.21,-0.11,0.04,-0.04,0.07,-0.04,-0.04,0.67,1.88,2.34,2.37,2.13,1.49,1.49,1.28,1.17,0.85,0.85,0.57,0.35,-0.35,0.04,-0.18,-0.04,-0.07,-0.07,-0.14,-0.04,-0.07,0.04,-0.07,0.25,0.04,-0.04,0.04,0.25,-0.11,-0.07,-0.18,-0.04,0.07,0.0,0.07,0.11,-0.04,-0.18,0.04,-0.14,0.07,-0.14,0.0,0.21,-0.04,0.14,0.0,-0.14,0.11,-0.07,0.11,0.0,0.0,-0.07,0.0,-1.2,-2.13,-2.44,-2.37,-1.56,-1.7,-1.52,-1.31,-1.35,-0.89,-0.74,-0.28,-0.07,0.25,-0.07,-0.14,0.07,0.04,0.14,0.04,0.28,0.14,0.04,-0.04,0.04,-0.18,-0.14,0.0,0.04,0.14,-0.18,0.07,-0.07,0.11,-0.14,-0.25,-0.25,0.14,0.0,0.0,-0.14,0.14,0.07,0.14,-0.14,-0.04,0.04,0.07,-0.11,0.07,0.07,0.25,-0.14,-0.04,0.0,0.85,1.91,2.48,2.23,1.91,1.45,1.45,1.38,1.17,0.85,0.71,0.64,0.21,-0.07,-0.04,-0.14,-0.21,-0.14,0.11,-0.25,-0.04,0.04,-0.14,-0.14,-0.11,0.07,-0.07,-0.18,0.04,-0.07,0.14,0.0,0.07,0.14,-0.07,0.07,0.11,0.28,0.11,0.18,-0.11,0.07,-0.18,0.14,-0.04,0.07,-0.18,0.04,0.21,-0.18,-0.14,0.0,-0.18,0.11,-0.89,-2.13,-2.8,-2.37,-2.34,-1.81,-1.63,-1.7,-0.89,-1.13,-1.06,-0.57,-0.64,-0.07,-0.07,0.21,0.0,-0.18,-0.04,-0.11,0.11,0.04,-0.04,0.0,-0.21,-0.04,-0.11,-0.14,-0.07,0.14,0.0,-0.04,0.04,-0.07,-0.07,0.14,0.32,0.07,-0.11,-0.18,0.0,0.07,0.0,-0.04,0.04,-0.04,0.21,0.04,0.07,-0.11,0.07,0.0,-0.14,0.21,0.11,-0.04,0.78,1.63,2.41,2.37,1.98,1.49,1.17,1.17,1.2,1.03,0.81,0.46,0.32,Notebook
0.07,-0.07,0.07,0.0,0.04,-0.07,0.14,-0.07,0.0,0.32,-0.14,-0.18,-0.46,-0.07,0.04,0.07,-0.18,0.18,0.0,-0.04,-0.04,-0.07,-0.04,0.18,-0.04,-0.04,0.0,0.0,0.0,0.14,0.11,-0.04,-0.18,0.0,0.28,0.07,-0.35,-1.7,-2.23,-1.98,-2.09,-1.77,-1.24,-1.38,-1.28,-1.2,-0.57,-0.78,-0.28,0.11,0.07,0.0,0.0,-0.04,0.04,-0.07,-0.11,-0.21,-0.04,0.18,0.04,0.21,0.14,0.0,0.18,0.18,0.11,-0.07,0.0,-0.04,-0.04,0.07,0.21,-0.11,-0.07,-0.04,-0.11,0.11,0.14,0.14,-0.21,0.21,0.04,0.07,-0.04,0.18,-0.11,-0.04,0.0,-0.07,0.25,0.28,1.77,2.48,2.48,1.88,1.74,1.42,1.1,1.03,1.1,0.85,0.64,0.39,-0.11,0.07,0.0,-0.11,0.11,-0.21,0.14,-0.04,0.04,0.04,0.0,0.0,-0.11,-0.07,-0.11,-0.21,-0.25,0.0,-0.07,-0.11,-0.18,-0.07,-0.07,-0.07,-0.28,0.18,-0.04,-0.04,-0.07,-0.07,-0.25,0.07,-0.07,0.04,0.04,-0.04,0.0,-0.18,0.07,-0.18,0.18,-0.18,0.04,-0.78,-1.91,-1.98,-2.02,-1.74,-1.63,-1.45,-1.24,-1.28,-0.78,-0.78,-0.53,0.04,-0.11,0.0,-0.11,0.07,-0.14,-0.14,0.07,-0.04,-0.07,0.18,-0.07,-0.04,0.14,-0.07,0.25,-0.07,-0.11,0.07,-0.11,-0.11,-0.18,-0.25,0.14,-0.32,0.25,0.07,0.11,-0.04,0.28,0.04,-0.04,0.0,0.04,-0.11,-0.14,-0.21,-0.11,-0.04,0.04,-0.04,-0.04,0.18,1.38,2.05,2.37,1.88,1.74,1.49,1.45,0.96,1.13,0.67,0.53,0.21,-0.07,0.0,-0.14,0.04,-0.25,0.04,-0.21,0.0,-0.04,-0.11,-0.04,0.0,0.18,0.18,0.28,-0.14,0.07,0.0,0.04,-0.14,-0.14,-0.18,-0.07,-0.14,-0.21,0.11,-0.11,0.04,-0.14,0.18,-0.07,-0.07,-0.18,-0.04,0.0,0.04,0.04,-0.07,0.35,-0.18,-0.04,0.14,0.0,-0.64,-1.84,-2.27,-2.05,-1.59,-1.56,-1.28,-1.2,-1.17,-0.85,-0.57,-0.64,-0.14,0.11,-0.11,0.18,-0.04,-0.07,-0.25,-0.07,-0.07,0.11,0.07,0.07,-0.14,-0.11,0.14,-0.25,0.07,-0.14,0.11,0.04,0.0,0.07,0.11,0.21,0.11,-0.04,-0.07,0.14,0.14,0.11,0.04,Notebook
0.07,0.04,-0.28,0.0,0.14,-0.25,-0.07,0.07,-0.04,0.11,-0.25,0.0,-0.18,-0.07,0.07,-0.11,0.11,0.0,-0.04,-0.04,-0.21,0.0,-0.04,0.18,0.04,-0.28,0.04,-0.04,-0.11,0.18,-0.07,0.14,-0.25,-0.28,-1.66,-2.16,-2.48,-1.95,-1.77,-1.63,-1.59,-1.35,-1.1,-0.74,-0.6,-0.39,0.07,-0.04,-0.07,0.25,0.25,-0.04,0.07,-0.25,-0.07,0.04,0.04,-0.07,0.04,0.04,-0.07,0.18,-0.14,0.04,-0.04,0.07,-0.11,0.11,0.04,-0.04,-0.04,-0.07,-0.04,-0.14,-0.07,-0.07,0.21,0.0,-0.11,0.04,0.11,0.18,-0.04,0.11,0.11,-0.11,-0.14,0.07,1.13,1.95,2.34,2.02,1.91,1.49,1.31,1.13,1.38,0.96,0.64,0.25,0.25,0.21,-0.07,0.18,0.14,-0.11,0.07,-0.07,0.14,0.32,-0.07,0.04,0.0,-0.11,0.07,0.04,0.07,0.07,0.07,-0.04,0.18,-0.18,-0.07,-0.28,0.11,-0.07,-0.07,-0.11,-0.11,-0.07,0.04,0.0,0.21,0.04,-0.18,-0.11,-0.11,0.04,0.0,-0.28,0.14,-0.18,-0.07,-1.24,-2.13,-2.16,-2.05,-1.59,-1.49,-1.38,-1.2,-1.17,-0.67,-0.71,-0.35,-0.14,0.14,0.11,-0.11,0.14,-0.07,0.18,0.14,0.0,0.25,-0.25,0.04,-0.07,0.11,0.04,-0.07,0.18,-0.14,-0.07,-0.07,0.0,0.04,0.14,0.32,-0.04,0.07,-0.32,0.07,0.0,-0.04,0.25,-0.11,0.04,-0.11,-0.04,0.04,-0.11,0.04,-0.04,0.14,0.11,0.21,0.64,1.63,2.2,2.48,1.95,1.7,1.28,1.31,0.85,1.13,0.81,0.5,0.14,0.04,0.14,0.04,0.04,0.14,-0.21,0.28,-0.21,-0.11,0.14,0.14,-0.07,0.18,-0.28,0.0,0.07,-0.11,0.07,-0.04,0.0,-0.14,-0.04,-0.11,0.0,0.0,-0.11,-0.14,0.04,-0.07,0.04,0.11,0.11,-0.04,0.07,-0.18,0.07,-0.07,-0.14,-0.11,-0.14,-0.04,-0.21,-0.11,-1.63,-2.2,-2.16,-1.91,-1.56,-1.38,-1.31,-0.89,-1.17,-0.96,-0.71,-0.32,-0.18,-0.14,-0.21,0.0,0.14,0.07,-0.07,0.0,-0.25,-0.04,-0.07,-0.14,-0.04,-0.11,0.18,-0.11,-0.21,0.21,0.04,-0.21,-0.07,0.04,0.07,0.25,-0.04,0.28,0.0,0.14,-0.18,0.07,-0.28,0.11,-0.04,0.14,-0.11,Notebook
0.0,0.0,0.0,-0.18,0.6,1.42,2.23,1.84,1.66,1.24,1.28,0.96,1.1,0.92,0.89,0.53,0.57,0.46,0.04,-0.21,-0.04,-0.14,-0.07,-0.18,-0.11,0.07,-0.21,0.11,-0.18,-0.11,-0.18,-0.04,-0.11,0.14,-0.04,-0.11,-0.21,-0.07,-0.04,-0.04,-0.11,-0.04,-0.04,-0.04,0.25,-0.07,-0.04,-0.07,-0.18,-0.04,-0.11,-0.14,-0.11,-0.04,0.04,0.11,-0.07,0.04,-1.1,-1.98,-2.3,-2.27,-1.74,-1.31,-1.28,-1.38,-1.06,-1.13,-1.06,-0.57,-0.6,-0.39,0.0,-0.21,-0.04,0.25,-0.14,0.14,0.0,0.07,0.0,0.04,-0.18,0.28,-0.18,0.0,0.11,-0.18,0.0,0.18,-0.11,0.07,0.11,0.04,0.04,-0.18,0.07,0.07,0.07,-0.11,0.21,0.04,0.14,0.0,0.0,0.04,0.32,0.11,0.07,0.18,-0.18,-0.04,-0.04,0.18,0.85,1.95,2.23,2.05,1.52,1.35,0.99,1.13,0.89,1.03,0.71,0.67,0.39,0.04,-0.18,-0.18,-0.07,-0.04,0.04,0.11,0.0,-0.04,0.0,-0.18,0.04,0.11,0.04,0.07,0.0,-0.07,-0.11,-0.21,0.11,-0.04,-0.11,-0.25,-0.11,-0.07,0.18,-0.04,0.07,0.11,0.0,-0.07,0.0,-0.07,0.14,-0.07,0.11,0.07,-0.14,0.07,0.14,-0.04,0.39,-0.35,-1.63,-1.91,-2.16,-1.98,-1.52,-1.38,-1.03,-1.35,-1.06,-0.89,-0.81,-0.5,-0.35,-0.07,-0.32,0.14,0.04,0.0,0.14,0.18,0.07,0.04,-0.11,0.11,0.07,0.11,0.18,0.25,-0.07,-0.07,0.32,-0.07,0.07,0.0,0.14,0.25,-0.18,0.28,0.04,-0.07,-0.11,0.14,0.07,0.21,0.0,0.04,0.04,-0.11,0.07,-0.07,0.0,0.11,-0.04,-0.14,0.67,1.59,2.23,1.98,1.74,1.2,1.24,0.89,0.99,1.06,0.99,0.6,0.35,0.32,0.18,-0.11,0.04,-0.11,0.11,-0.14,0.11,-0.11,0.04,0.04,-0.04,0.0,0.04,0.18,-0.04,-0.18,0.0,-0.07,-0.07,0.21,0.04,0.14,0.18,-0.11,0.11,0.04,0.07,-0.07,0.07,-0.21,0.18,-0.11,-0.21,0.07,-0.21,0.0,-0.21,0.04,-0.11,-0.14,-0.11,-1.31,-2.13,-2.05,-1.98,-1.35,-1.42,-1.28,-1.42,-1.2,-1.13,-0.74,-0.85,-0.46,-0.25,-0.07,0.11,0.28,-0.07,0.0,0.32,-0.21,Notebook
1.59,1.42,1.2,1.35,1.31,1.1,0.6,0.18,0.0,-0.04,-0.04,-0.11,-0.25,-0.11,-0.21,0.07,-0.25,-0.07,-0.14,-0.11,-0.18,0.04,-0.04,0.04,0.04,0.07,-0.07,-0.04,-0.11,-0.18,-0.11,-0.04,-0.04,-0.11,-0.11,0.11,0.14,-0.07,0.18,0.0,-0.18,0.0,0.07,0.11,-0.11,-0.04,-0.07,0.07,0.07,0.0,-0.28,-1.38,-2.09,-2.09,-1.77,-1.42,-1.42,-1.17,-1.13,-1.24,-0.67,-0.57,-0.11,-0.21,0.21,-0.18,0.21,-0.04,-0.14,0.11,0.04,-0.14,0.28,0.28,0.14,0.0,0.0,-0.21,0.07,-0.07,0.04,-0.04,0.0,-0.07,-0.04,-0.18,-0.07,0.14,-0.04,0.0,0.21,-0.07,-0.04,0.04,0.11,-0.11,0.18,0.04,0.0,0.18,0.0,-0.07,-0.11,0.07,0.18,-0.18,1.1,2.2,2.44,2.27,1.77,1.49,1.28,1.17,1.42,1.42,0.92,0.28,0.21,-0.11,-0.04,-0.14,-0.11,0.14,0.07,0.07,0.18,-0.18,-0.04,-0.04,0.0,0.11,-0.11,-0.07,-0.28,-0.04,-0.07,0.28,0.21,-0.04,-0.11,0.11,-0.14,-0.14,0.0,0.04,0.11,-0.14,-0.04,-0.21,0.11,0.04,-0.11,-0.07,0.04,-0.07,-0.07,0.07,-0.11,-0.14,-0.81,-1.91,-2.2,-2.34,-1.66,-1.59,-1.49,-1.35,-1.35,-1.24,-1.03,-0.53,-0.21,-0.21,-0.21,0.04,-0.14,-0.14,0.21,0.21,0.07,0.11,-0.11,-0.11,-0.07,-0.04,-0.14,-0.11,0.14,-0.18,0.21,0.25,-0.04,0.07,0.07,0.18,0.07,0.0,-0.14,-0.07,0.07,-0.21,0.07,-0.21,0.04,-0.04,-0.07,-0.21,0.04,-0.07,0.28,-0.14,-0.14,-0.21,-0.07,0.81,1.77,2.02,2.05,1.52,1.35,1.17,1.31,1.24,1.2,0.64,0.14,0.0,0.11,0.07,-0.04,0.0,-0.21,0.21,0.0,-0.04,-0.14,0.04,-0.04,-0.11,0.0,-0.11,-0.14,0.07,0.0,-0.21,-0.21,0.07,-0.07,0.07,-0.04,-0.11,0.07,-0.11,0.07,-0.04,-0.14,0.18,0.21,0.28,0.18,0.11,0.11,-0.07,-0.04,-0.18,-0.25,0.11,0.07,0.04,-0.89,-1.91,-2.2,-2.09,-1.74,-1.56,-1.28,-1.35,-1.24,-1.13,-0.85,-0.35,0.04,0.14,0.07,0.0,-0.18,0.18,-0.18,0.0,0.0,-0.07,-0.04,0.14,0.11,-0.07,0.14,0.18,-0.14,-0.11,Notebook
-0.04,0.11,-0.18,0.11,0.18,0.14,-0.14,0.0,0.18,0.0,-0.07,-0.14,-0.11,0.07,0.11,0.07,0.0,0.18,-0.11,-0.07,0.11,-0.21,0.0,0.0,-0.07,0.04,0.04,-0.14,-0.07,-0.07,0.18,0.0,-0.11,-0.67,-1.88,-2.37,-2.27,-1.88,-1.77,-1.59,-1.35,-1.28,-1.06,-0.89,-0.71,-0.35,0.04,-0.25,-0.07,0.11,-0.11,0.14,0.14,0.04,0.0,-0.04,0.07,-0.07,-0.04,0.11,0.0,0.11,0.04,0.0,-0.21,0.07,-0.07,0.0,0.07,-0.07,0.07,-0.07,-0.21,0.11,0.04,0.18,0.11,0.18,0.11,0.0,0.11,-0.11,0.04,-0.04,0.11,-0.14,-0.07,-0.18,0.32,1.31,2.27,2.3,2.02,1.59,1.35,1.28,1.42,1.35,0.85,0.53,0.18,-0.18,0.07,-0.21,-0.18,-0.04,-0.14,0.0,0.04,-0.04,0.11,-0.11,0.21,-0.07,0.18,-0.11,-0.11,-0.14,-0.14,-0.07,-0.04,0.04,-0.18,-0.07,0.07,-0.04,0.11,0.07,-0.11,0.07,-0.21,-0.14,-0.07,-0.11,0.04,-0.07,0.25,0.07,-0.07,-0.14,0.07,0.0,0.11,-0.32,-1.7,-2.34,-2.48,-2.02,-1.7,-1.42,-1.17,-1.35,-1.2,-0.89,-0.81,-0.04,-0.14,-0.07,-0.04,-0.04,-0.11,0.07,0.04,-0.04,0.07,-0.11,0.14,-0.07,-0.04,-0.11,-0.14,-0.11,0.04,0.0,-0.14,-0.18,0.04,-0.04,-0.14,0.04,-0.11,0.07,-0.14,-0.07,0.07,-0.14,0.04,-0.07,0.07,0.04,0.11,0.11,0.0,-0.04,-0.07,0.04,-0.14,0.0,0.6,1.66,2.23,2.23,1.77,1.49,1.59,1.1,1.28,0.89,0.81,0.32,0.11,-0.11,0.21,-0.28,0.14,0.0,0.28,-0.04,0.11,0.14,-0.14,-0.25,0.11,0.0,-0.11,-0.11,-0.04,0.18,-0.14,-0.14,-0.11,0.11,0.14,0.11,0.0,0.0,-0.07,0.18,0.14,0.0,-0.07,0.0,-0.14,-0.14,0.04,-0.21,0.0,-0.04,0.04,0.39,0.14,0.0,0.07,0.07,-0.78,-1.95,-2.41,-1.98,-1.59,-1.49,-1.35,-1.24,-1.06,-1.1,-0.64,-0.39,-0.25,0.14,-0.11,0.11,0.11,0.0,-0.11,0.07,0.21,0.0,-0.07,0.25,0.0,-0.04,-0.07,-0.07,0.07,-0.04,0.04,0.07,-0.04,0.18,-0.04,0.0,0.0,0.14,0.11,0.11,0.0,-0.04,-0.11,0.25,-0.28,-0.18,Notebook
0.04,0.14,0.04,0.04,0.0,0.04,0.07,0.21,0.21,-0.07,0.14,0.04,0.14,-0.07,-0.11,0.21,0.18,0.04,-0.25,0.04,0.11,0.14,-0.11,0.07,0.04,-0.04,0.04,0.14,-0.18,0.04,0.0,0.11,-0.07,-0.04,-0.14,-0.07,0.96,2.05,2.34,2.34,1.77,1.77,1.17,1.45,1.1,1.24,0.64,0.67,0.39,-0.14,-0.04,-0.07,-0.04,0.21,-0.04,-0.18,-0.11,-0.04,0.04,-0.07,0.0,-0.07,0.0,-0.04,0.0,0.0,0.11,-0.07,-0.07,-0.14,0.11,0.07,-0.11,-0.07,-0.11,-0.04,-0.21,0.18,-0.35,0.11,-0.18,0.07,-0.07,-0.11,0.04,-0.25,-0.07,-0.04,0.04,-0.11,0.0,-0.96,-2.13,-2.41,-2.13,-1.81,-1.56,-1.42,-1.28,-1.2,-0.99,-0.81,-0.57,-0.25,-0.04,-0.04,-0.07,0.04,0.07,0.04,-0.07,-0.11,0.11,0.04,-0.04,-0.04,-0.04,0.04,-0.11,-0.14,-0.21,0.11,-0.04,0.04,0.18,-0.21,0.04,-0.11,0.18,-0.21,0.35,0.07,0.32,0.04,0.11,-0.04,-0.04,-0.18,0.04,-0.04,-0.07,-0.04,0.14,-0.21,0.21,0.32,1.77,2.34,2.23,2.02,1.66,1.42,1.31,1.28,1.31,0.81,0.71,0.21,0.18,-0.04,0.14,-0.21,0.07,-0.21,0.0,-0.14,0.04,0.0,-0.25,0.18,-0.21,-0.11,0.11,-0.07,0.0,0.0,-0.14,0.11,-0.28,0.04,-0.04,0.11,0.11,0.04,0.18,-0.32,0.32,-0.07,-0.14,0.0,-0.14,-0.07,0.0,-0.07,0.04,-0.21,0.11,0.04,0.0,0.18,-0.32,-1.28,-2.2,-2.23,-1.84,-1.7,-1.42,-1.35,-1.42,-0.89,-0.81,-0.71,-0.25,0.14,0.18,0.04,0.07,-0.21,-0.07,-0.07,0.04,0.18,-0.11,0.07,0.0,0.04,-0.07,0.18,0.0,0.14,0.0,0.14,-0.18,-0.14,-0.11,0.14,-0.11,0.21,0.0,0.04,0.07,0.11,0.32,-0.21,0.04,-0.04,0.04,-0.04,0.04,-0.21,0.14,-0.21,0.25,-0.07,0.04,0.0,1.06,1.81,2.48,2.13,1.88,1.45,1.38,1.31,1.28,0.71,0.89,0.32,-0.04,0.0,0.0,-0.07,0.04,-0.07,-0.11,-0.04,-0.07,-0.14,0.18,-0.07,-0.18,-0.14,-0.32,-0.21,-0.14,0.14,0.14,0.07,-0.11,-0.07,0.0,0.07,0.14,0.0,0.07,-0.04,-0.04,-0.18,-0.18,0.11,Notebook
-2.2,-1.98,-1.77,-1.49,-1.63,-1.49,-1.42,-1.06,-0.64,-0.78,-0.32,0.04,-0.07,0.07,-0.14,-0.11,0.18,0.14,-0.21,-0.07,0.07,0.14,0.11,-0.11,0.11,0.04,0.21,-0.11,-0.04,-0.25,-0.04,-0.25,-0.21,-0.18,0.11,0.18,0.21,0.07,0.14,0.18,0.04,-0.07,0.32,-0.04,0.21,0.04,-0.14,0.07,0.04,0.11,0.0,0.0,0.21,0.71,1.63,2.48,2.02,1.98,1.52,1.28,1.31,1.1,0.89,0.64,0.43,0.11,-0.07,0.14,-0.07,-0.07,-0.07,0.0,-0.14,0.07,0.0,-0.14,-0.21,0.18,-0.11,0.14,0.14,0.04,0.0,-0.11,0.04,-0.11,0.07,0.07,-0.25,-0.07,0.04,0.18,0.11,0.0,-0.21,0.18,-0.11,-0.11,-0.07,-0.14,0.14,0.04,0.07,-0.11,0.07,-0.21,0.07,0.21,-0.67,-1.77,-2.48,-2.02,-1.84,-1.52,-1.56,-1.28,-1.06,-0.89,-0.67,-0.6,-0.07,-0.04,-0.04,0.11,-0.04,0.21,-0.07,-0.11,0.25,0.04,0.07,-0.28,0.04,0.0,0.18,0.04,0.11,0.07,-0.21,0.11,-0.07,-0.14,-0.18,0.18,-0.14,0.04,-0.14,0.0,0.07,-0.11,0.07,0.14,0.04,0.14,0.14,-0.07,0.18,-0.14,0.11,0.07,0.21,-0.25,0.32,1.17,2.09,2.37,2.02,1.63,1.31,1.31,1.28,1.1,0.96,0.5,0.25,0.04,-0.14,-0.25,-0.04,-0.04,-0.04,-0.21,-0.11,-0.18,0.04,-0.21,0.07,-0.43,0.11,-0.04,0.14,0.04,-0.04,0.04,-0.07,0.0,-0.07,-0.21,-0.18,0.07,-0.21,-0.04,0.11,-0.07,0.18,-0.18,0.21,-0.07,0.0,-0.11,0.07,0.0,-0.21,0.04,-0.07,-0.04,0.0,-0.5,-1.38,-2.13,-2.27,-1.95,-1.91,-1.59,-1.38,-1.2,-1.24,-0.96,-0.74,-0.35,0.14,0.0,0.0,-0.07,-0.14,-0.04,0.04,-0.14,-0.04,0.04,0.18,-0.04,0.11,0.0,-0.18,0.21,-0.14,0.28,0.04,0.07,-0.11,-0.11,-0.11,0.18,0.28,-0.07,-0.04,0.11,0.14,0.04,0.04,-0.04,-0.07,0.07,0.0,0.11,-0.14,0.18,0.32,0.0,0.25,0.07,0.11,0.57,1.77,2.2,2.13,1.91,1.63,1.13,1.35,1.13,0.74,0.81,0.39,0.07,0.07,-0.21,0.14,-0.07,-0.04,0.04,-0.18,0.0,-0.11,-0.18,0.0,0.07,-0.07,0.0,Notebook
-0.11,0.07,-0.43,0.07,-0.07,0.04,-0.07,0.07,-0.11,-0.07,-0.11,0.14,-0.32,0.07,0.0,-0.11,-0.07,0.04,-0.04,-0.07,0.0,-0.11,-0.04,0.0,0.07,-0.11,0.07,-0.14,-0.07,-0.89,-2.13,-2.13,-1.81,-1.77,-1.66,-1.56,-1.35,-0.99,-0.64,-0.74,-0.18,0.0,0.07,-0.28,-0.18,0.07,0.21,0.04,0.11,0.07,0.11,0.04,0.0,-0.04,-0.04,-0.14,-0.14,0.0,0.11,0.0,0.14,0.11,0.04,0.14,0.11,0.11,0.11,-0.04,-0.11,0.21,0.11,0.21,0.11,0.07,-0.11,0.11,-0.14,0.04,-0.07,0.04,0.18,-0.04,0.14,0.35,1.31,2.2,2.16,1.88,1.7,1.45,1.17,1.24,0.96,0.78,0.43,0.04,-0.04,0.04,-0.11,-0.11,0.11,0.04,0.04,-0.07,0.04,-0.11,-0.18,-0.25,-0.07,0.11,-0.11,-0.04,-0.11,-0.04,0.0,0.14,0.14,0.11,0.04,-0.21,0.0,0.14,-0.04,-0.07,-0.07,0.0,0.11,0.04,-0.14,0.14,-0.04,0.04,0.07,-0.04,0.11,0.0,-0.04,0.18,0.07,-1.17,-1.91,-2.02,-2.02,-1.66,-1.42,-1.2,-1.2,-1.13,-0.74,-0.74,-0.21,0.28,-0.07,0.14,0.04,0.0,0.28,0.07,0.07,-0.25,-0.04,-0.18,0.04,-0.11,0.0,0.18,-0.18,-0.04,-0.18,-0.18,-0.11,-0.07,-0.04,0.0,0.04,0.07,0.04,0.07,0.04,0.25,-0.14,0.07,0.21,-0.04,0.28,0.18,-0.18,-0.25,0.07,-0.04,0.0,0.18,0.0,-0.04,0.81,1.95,2.16,2.13,1.7,1.38,1.28,1.31,1.1,0.67,0.81,0.43,0.11,-0.04,0.04,-0.14,0.11,-0.11,0.04,-0.18,0.14,0.0,0.11,-0.07,-0.18,-0.25,-0.07,-0.18,-0.11,-0.11,0.11,0.04,-0.07,-0.21,-0.21,0.11,0.04,0.0,0.07,-0.11,0.04,-0.32,0.14,-0.07,-0.11,-0.07,0.11,-0.07,0.04,-0.28,0.0,0.04,0.18,-0.07,-0.07,-0.99,-1.91,-2.13,-1.95,-1.84,-1.35,-1.52,-1.31,-1.2,-0.85,-0.71,-0.5,0.0,0.0,-0.04,0.07,-0.21,-0.11,-0.11,-0.11,-0.18,0.0,-0.18,-0.11,0.14,0.25,0.07,-0.07,-0.07,-0.07,0.07,0.0,0.14,-0.11,0.04,0.07,-0.18,-0.11,0.07,-0.25,-0.11,0.04,0.04,-0.21,-0.04,0.0,-0.07,-0.11,0.04,-0.04,-0.07,Notebook
